#name1	name2	strand1	strand2	start1	end1	start2	end2	size1	size2	length1	length2	nmatch	ngap	identity	idPct	continuity	conPct	coverage	covPct
III	III	+	+	6642279	6642360	13908549	13908632	13783801	19436473	82	84	65	2	65/82	79.3%	82/84	97.6%	82/13783801	0.0%
III	III	+	+	6642570	6642625	13908805	13908860	13783801	19436473	56	56	49	0	49/56	87.5%	56/56	100.0%	56/13783801	0.0%
III	III	+	+	6646893	6647223	13915383	13915691	13783801	19436473	331	309	209	7	209/278	75.2%	278/362	76.8%	331/13783801	0.0%
III	III	+	+	6651088	6651244	13919590	13919760	13783801	19436473	157	171	125	3	125/157	79.6%	157/171	91.8%	157/13783801	0.0%
III	III	+	+	6655884	6656092	13929215	13929418	13783801	19436473	209	204	151	6	151/183	82.5%	183/230	79.6%	209/13783801	0.0%
III	III	+	+	6658938	6659069	13937933	13938069	13783801	19436473	132	137	111	4	111/130	85.4%	130/139	93.5%	132/13783801	0.0%
III	III	+	+	6669480	6669592	13951227	13951339	13783801	19436473	113	113	93	0	93/113	82.3%	113/113	100.0%	113/13783801	0.0%
III	III	+	+	6671400	6671479	13957250	13957329	13783801	19436473	80	80	61	0	61/80	76.2%	80/80	100.0%	80/13783801	0.0%
III	III	+	+	6674610	6674715	13962115	13962214	13783801	19436473	106	100	78	1	78/100	78.0%	100/106	94.3%	106/13783801	0.0%
III	III	+	+	6675532	6675753	13965444	13965700	13783801	19436473	222	257	170	9	170/215	79.1%	215/264	81.4%	222/13783801	0.0%
III	III	+	+	6675926	6676235	13965877	13966195	13783801	19436473	310	319	207	5	207/304	68.1%	304/325	93.5%	310/13783801	0.0%
III	III	+	+	6679001	6679239	13969048	13969285	13783801	19436473	239	238	168	3	168/235	71.5%	235/242	97.1%	239/13783801	0.0%
III	III	+	+	6684428	6684608	13984811	13984992	13783801	19436473	181	182	145	2	145/177	81.9%	177/186	95.2%	181/13783801	0.0%
III	III	+	+	6689929	6690016	13995961	13996048	13783801	19436473	88	88	79	0	79/88	89.8%	88/88	100.0%	88/13783801	0.0%
III	III	+	+	6690689	6691120	13997573	13998112	13783801	19436473	432	540	321	16	321/407	78.9%	407/565	72.0%	432/13783801	0.0%
III	III	+	+	6695296	6695891	14008059	14008738	13783801	19436473	596	680	432	16	432/577	74.9%	577/699	82.5%	596/13783801	0.0%
III	III	+	+	6696502	6697077	14009486	14010054	13783801	19436473	576	569	400	10	400/520	76.9%	520/625	83.2%	576/13783801	0.0%
III	III	+	+	6697399	6697556	14010286	14010443	13783801	19436473	158	158	127	0	127/158	80.4%	158/158	100.0%	158/13783801	0.0%
III	III	+	+	6697979	6698120	14010511	14010652	13783801	19436473	142	142	121	0	121/142	85.2%	142/142	100.0%	142/13783801	0.0%
III	III	+	+	6698576	6699985	14010958	14012176	13783801	19436473	1410	1219	861	24	861/1163	74.0%	1163/1466	79.3%	1410/13783801	0.0%
III	III	+	+	6700022	6700592	14012666	14013234	13783801	19436473	571	569	389	9	389/537	72.4%	537/603	89.1%	571/13783801	0.0%
III	III	+	+	6701085	6701489	14013624	14014106	13783801	19436473	405	483	296	7	296/393	75.3%	393/495	79.4%	405/13783801	0.0%
III	III	+	+	6702163	6702717	14014235	14014761	13783801	19436473	555	527	420	2	420/519	80.9%	519/563	92.2%	555/13783801	0.0%
III	III	+	+	6702961	6703149	14016028	14016222	13783801	19436473	189	195	160	1	160/189	84.7%	189/195	96.9%	189/13783801	0.0%
III	III	+	+	6703175	6703285	14017291	14017401	13783801	19436473	111	111	93	0	93/111	83.8%	111/111	100.0%	111/13783801	0.0%
III	III	+	+	6703636	6703809	14017423	14017603	13783801	19436473	174	181	145	1	145/174	83.3%	174/181	96.1%	174/13783801	0.0%
III	III	+	+	6704215	6705093	14058088	14059018	13783801	19436473	879	931	690	7	690/869	79.4%	869/941	92.3%	879/13783801	0.0%
III	III	+	+	6705372	6706246	14059617	14060491	13783801	19436473	875	875	596	4	596/870	68.5%	870/880	98.9%	875/13783801	0.0%
III	III	+	+	6706311	6709296	14062138	14065465	13783801	19436473	2986	3328	2255	27	2255/2934	76.9%	2934/3380	86.8%	2986/13783801	0.0%
III	III	+	+	6709333	6710000	14066111	14066731	13783801	19436473	668	621	466	10	466/610	76.4%	610/679	89.8%	668/13783801	0.0%
III	III	+	+	6718779	6718892	14075249	14075362	13783801	19436473	114	114	91	0	91/114	79.8%	114/114	100.0%	114/13783801	0.0%
III	III	+	+	6719323	6719484	14077629	14077790	13783801	19436473	162	162	130	0	130/162	80.2%	162/162	100.0%	162/13783801	0.0%
III	III	+	+	6720011	6720398	14078149	14078542	13783801	19436473	388	394	273	1	273/388	70.4%	388/394	98.5%	388/13783801	0.0%
III	III	+	+	6720839	6722162	14079762	14081170	13783801	19436473	1324	1409	872	18	872/1309	66.6%	1309/1424	91.9%	1324/13783801	0.0%
III	III	+	+	6722552	6725518	14085051	14087904	13783801	19436473	2967	2854	1926	36	1926/2616	73.6%	2616/3205	81.6%	2967/13783801	0.0%
III	III	+	+	6725822	6726030	14088195	14088460	13783801	19436473	209	266	155	3	155/209	74.2%	209/266	78.6%	209/13783801	0.0%
III	III	+	+	6726067	6726944	14089213	14090139	13783801	19436473	878	927	612	8	612/864	70.8%	864/941	91.8%	878/13783801	0.0%
III	III	+	+	6727445	6727619	14090634	14090808	13783801	19436473	175	175	131	0	131/175	74.9%	175/175	100.0%	175/13783801	0.0%
III	III	+	+	6728154	6728431	14093831	14094118	13783801	19436473	278	288	193	4	193/267	72.3%	267/299	89.3%	278/13783801	0.0%
III	III	+	+	6728775	6728925	14094234	14094384	13783801	19436473	151	151	120	0	120/151	79.5%	151/151	100.0%	151/13783801	0.0%
III	III	+	+	6728973	6729087	14094720	14094834	13783801	19436473	115	115	92	0	92/115	80.0%	115/115	100.0%	115/13783801	0.0%
III	III	+	+	6730067	6730354	14095669	14095963	13783801	19436473	288	295	209	8	209/274	76.3%	274/309	88.7%	288/13783801	0.0%
III	III	+	+	6732134	6733140	14100633	14101675	13783801	19436473	1007	1043	764	9	764/993	76.9%	993/1057	93.9%	1007/13783801	0.0%
III	III	+	+	6733175	6733858	14102289	14102993	13783801	19436473	684	705	514	7	514/667	77.1%	667/722	92.4%	684/13783801	0.0%
III	III	+	+	6737395	6737550	14104887	14105042	13783801	19436473	156	156	108	0	108/156	69.2%	156/156	100.0%	156/13783801	0.0%
III	III	+	+	6738310	6738518	14111033	14111238	13783801	19436473	209	206	157	5	157/188	83.5%	188/227	82.8%	209/13783801	0.0%
III	III	+	+	6741274	6741470	14114925	14115151	13783801	19436473	197	227	147	5	147/193	76.2%	193/231	83.5%	197/13783801	0.0%
III	III	+	+	6742647	6743131	14117869	14118381	13783801	19436473	485	513	328	14	328/456	71.9%	456/542	84.1%	485/13783801	0.0%
III	III	+	+	6743490	6743726	14120051	14120288	13783801	19436473	237	238	176	7	176/215	81.9%	215/260	82.7%	237/13783801	0.0%
III	III	+	+	6744896	6745117	14123271	14123536	13783801	19436473	222	266	165	8	165/210	78.6%	210/278	75.5%	222/13783801	0.0%
III	III	+	+	6747077	6747401	14125062	14125404	13783801	19436473	325	343	250	8	250/320	78.1%	320/348	92.0%	325/13783801	0.0%
III	III	+	+	6748133	6748337	14126030	14126236	13783801	19436473	205	207	167	3	167/204	81.9%	204/208	98.1%	205/13783801	0.0%
III	III	+	+	6748753	6748879	14127407	14127533	13783801	19436473	127	127	117	0	117/127	92.1%	127/127	100.0%	127/13783801	0.0%
III	III	+	+	6749108	6749496	14129853	14130239	13783801	19436473	389	387	277	7	277/367	75.5%	367/409	89.7%	389/13783801	0.0%
III	III	+	+	6749520	6749880	14131428	14131788	13783801	19436473	361	361	293	0	293/361	81.2%	361/361	100.0%	361/13783801	0.0%
III	III	+	+	6749913	6757870	14132751	14140926	13783801	19436473	7958	8176	6037	25	6037/7923	76.2%	7923/8211	96.5%	7958/13783801	0.1%
III	III	+	+	6758464	6762072	14141654	14145792	13783801	19436473	3609	4139	2546	21	2546/3552	71.7%	3552/4196	84.7%	3609/13783801	0.0%
III	III	+	+	6758464	6765242	14141219	14147781	13783801	19436473	6779	6563	4382	49	4382/6055	72.4%	6055/7287	83.1%	6779/13783801	0.0%
III	III	+	+	6759855	6762066	14143017	14145351	13783801	19436473	2212	2335	1342	23	1342/2082	64.5%	2082/2465	84.5%	2212/13783801	0.0%
III	III	+	+	6762462	6763432	14145355	14146334	13783801	19436473	971	980	738	1	738/971	76.0%	971/980	99.1%	971/13783801	0.0%
III	III	+	+	6762520	6765252	14146502	14149530	13783801	19436473	2733	3029	1935	32	1935/2654	72.9%	2654/3108	85.4%	2733/13783801	0.0%
III	III	+	+	6762520	6769173	14148024	14154581	13783801	19436473	6654	6558	4365	41	4365/6135	71.1%	6135/7077	86.7%	6654/13783801	0.0%
III	III	+	+	6763828	6765252	14147748	14149097	13783801	19436473	1425	1350	886	15	886/1316	67.3%	1316/1459	90.2%	1425/13783801	0.0%
III	III	+	+	6765925	6771883	14152413	14158110	13783801	19436473	5959	5698	3709	35	3709/5110	72.6%	5110/6547	78.1%	5959/13783801	0.0%
III	III	+	+	6765925	6769173	14151980	14155016	13783801	19436473	3249	3037	2173	16	2173/3005	72.3%	3005/3281	91.6%	3249/13783801	0.0%
III	III	+	+	6766198	6767889	14151819	14153623	13783801	19436473	1692	1805	1055	25	1055/1641	64.3%	1641/1856	88.4%	1692/13783801	0.0%
III	III	+	+	6769472	6771883	14155881	14158329	13783801	19436473	2412	2449	1444	40	1444/2285	63.2%	2285/2576	88.7%	2412/13783801	0.0%
III	III	+	+	6770194	6771878	14156970	14158759	13783801	19436473	1685	1790	1183	3	1183/1571	75.3%	1571/1904	82.5%	1685/13783801	0.0%
III	III	+	+	6770194	6772262	14157405	14159578	13783801	19436473	2069	2174	1515	7	1515/2066	73.3%	2066/2177	94.9%	2069/13783801	0.0%
III	III	+	+	6770743	6771859	14157840	14158959	13783801	19436473	1117	1120	701	4	701/1110	63.2%	1110/1127	98.5%	1117/13783801	0.0%
III	III	+	+	6772293	6773913	14164223	14165679	13783801	19436473	1621	1457	1094	5	1094/1454	75.2%	1454/1624	89.5%	1621/13783801	0.0%
III	III	+	+	6773076	6774110	14165278	14166040	13783801	19436473	1035	763	547	3	547/763	71.7%	763/1035	73.7%	1035/13783801	0.0%
III	III	+	+	6774684	6776573	14166038	14167776	13783801	19436473	1890	1739	1220	20	1220/1674	72.9%	1674/1955	85.6%	1890/13783801	0.0%
III	III	+	+	6774684	6776573	14165604	14167341	13783801	19436473	1890	1738	1221	20	1221/1676	72.9%	1676/1952	85.9%	1890/13783801	0.0%
III	III	+	+	6777489	6779804	14166907	14169074	13783801	19436473	2316	2168	1538	19	1538/2145	71.7%	2145/2339	91.7%	2316/13783801	0.0%
III	III	+	+	6777489	6779804	14167342	14169509	13783801	19436473	2316	2168	1528	15	1528/2127	71.8%	2127/2357	90.2%	2316/13783801	0.0%
III	III	+	+	6780444	6783387	14168536	14171325	13783801	19436473	2944	2790	1990	23	1990/2764	72.0%	2764/2970	93.1%	2944/13783801	0.0%
III	III	+	+	6780444	6783386	14168969	14171759	13783801	19436473	2943	2791	1975	18	1975/2749	71.8%	2749/2985	92.1%	2943/13783801	0.0%
III	III	+	+	6782940	6783584	14171097	14171687	13783801	19436473	645	591	374	5	374/590	63.4%	590/646	91.3%	645/13783801	0.0%
III	III	+	+	6784158	6784423	14171685	14171950	13783801	19436473	266	266	209	0	209/266	78.6%	266/266	100.0%	266/13783801	0.0%
III	III	+	+	6784677	6794743	14173582	14184278	13783801	19436473	10067	10697	7196	53	7196/9978	72.1%	9978/10786	92.5%	10067/13783801	0.1%
III	III	+	+	6785283	6790941	14174896	14180688	13783801	19436473	5659	5793	3589	42	3589/5402	66.4%	5402/6050	89.3%	5659/13783801	0.0%
III	III	+	+	6785457	6790951	14174200	14180262	13783801	19436473	5495	6063	3781	22	3781/5465	69.2%	5465/6093	89.7%	5495/13783801	0.0%
III	III	+	+	6798064	6799008	14185602	14186698	13783801	19436473	945	1097	665	22	665/910	73.1%	910/1132	80.4%	945/13783801	0.0%
III	III	+	+	6799444	6800172	14187509	14188196	13783801	19436473	729	688	443	16	443/625	70.9%	625/792	78.9%	729/13783801	0.0%
III	III	+	+	6801021	6801399	14196216	14196649	13783801	19436473	379	434	318	16	318/367	86.6%	367/446	82.3%	379/13783801	0.0%
III	III	+	+	6805684	6806072	14205848	14206219	13783801	19436473	389	372	282	3	282/370	76.2%	370/391	94.6%	389/13783801	0.0%
III	III	+	+	6806316	6806735	14207006	14207455	13783801	19436473	420	450	317	7	317/406	78.1%	406/464	87.5%	420/13783801	0.0%
III	III	+	+	6807170	6807842	14209036	14209703	13783801	19436473	673	668	454	15	454/616	73.7%	616/725	85.0%	673/13783801	0.0%
III	III	+	+	6809560	6811889	14212038	14214030	13783801	19436473	2330	1993	1442	23	1442/1925	74.9%	1925/2398	80.3%	2330/13783801	0.0%
III	III	+	+	6812149	6812247	14214072	14214170	13783801	19436473	99	99	74	0	74/99	74.7%	99/99	100.0%	99/13783801	0.0%
III	III	+	+	6813563	6813637	14216640	14216714	13783801	19436473	75	75	63	0	63/75	84.0%	75/75	100.0%	75/13783801	0.0%
III	III	+	+	6814116	6815596	14217261	14218798	13783801	19436473	1481	1538	1008	31	1008/1399	72.1%	1399/1620	86.4%	1481/13783801	0.0%
III	III	+	+	6815673	6815785	14219504	14219616	13783801	19436473	113	113	95	0	95/113	84.1%	113/113	100.0%	113/13783801	0.0%
III	III	+	+	6817475	6817628	14221403	14221556	13783801	19436473	154	154	113	0	113/154	73.4%	154/154	100.0%	154/13783801	0.0%
III	III	+	+	6818150	6818302	14222118	14222270	13783801	19436473	153	153	123	3	123/148	83.1%	148/158	93.7%	153/13783801	0.0%
III	III	+	+	6819221	6819382	14224376	14224537	13783801	19436473	162	162	113	0	113/162	69.8%	162/162	100.0%	162/13783801	0.0%
III	III	+	+	6819645	6819747	14225148	14225241	13783801	19436473	103	94	74	2	74/94	78.7%	94/103	91.3%	103/13783801	0.0%
III	III	+	+	6820933	6821261	14227027	14227391	13783801	19436473	329	365	246	7	246/329	74.8%	329/365	90.1%	329/13783801	0.0%
III	III	+	+	6823319	6823432	14229812	14229925	13783801	19436473	114	114	86	0	86/114	75.4%	114/114	100.0%	114/13783801	0.0%
III	III	+	+	6823878	6824036	14231103	14231273	13783801	19436473	159	171	124	4	124/159	78.0%	159/171	93.0%	159/13783801	0.0%
III	III	+	+	6824865	6825022	14232011	14232172	13783801	19436473	158	162	126	4	126/151	83.4%	151/169	89.3%	158/13783801	0.0%
III	III	+	+	6825121	6825191	14232329	14232398	13783801	19436473	71	70	62	1	62/70	88.6%	70/71	98.6%	71/13783801	0.0%
III	III	+	+	6826276	6826517	14234774	14235032	13783801	19436473	242	259	195	8	195/230	84.8%	230/271	84.9%	242/13783801	0.0%
III	III	+	+	6830386	6830660	14238398	14238685	13783801	19436473	275	288	224	4	224/272	82.4%	272/291	93.5%	275/13783801	0.0%
III	III	+	+	6831176	6831275	14239045	14239147	13783801	19436473	100	103	83	1	83/100	83.0%	100/103	97.1%	100/13783801	0.0%
III	III	+	+	6831315	6831829	14239420	14239949	13783801	19436473	515	530	360	13	360/482	74.7%	482/563	85.6%	515/13783801	0.0%
III	III	+	+	6833543	6834503	14241836	14242881	13783801	19436473	961	1046	648	31	648/917	70.7%	917/1090	84.1%	961/13783801	0.0%
III	III	+	+	6835823	6836089	14244229	14244485	13783801	19436473	267	257	195	7	195/231	84.4%	231/293	78.8%	267/13783801	0.0%
III	III	+	+	6836908	6837129	14245346	14245565	13783801	19436473	222	220	167	7	167/205	81.5%	205/237	86.5%	222/13783801	0.0%
III	III	+	+	6838353	6846785	14246517	14255071	13783801	19436473	8433	8555	6124	43	6124/8306	73.7%	8306/8682	95.7%	8433/13783801	0.1%
III	III	+	+	6847642	6847738	14256672	14256768	13783801	19436473	97	97	70	0	70/97	72.2%	97/97	100.0%	97/13783801	0.0%
III	III	+	+	6847911	6848145	14256823	14257069	13783801	19436473	235	247	174	1	174/235	74.0%	235/247	95.1%	235/13783801	0.0%
III	III	+	+	6848364	6848474	14258766	14258876	13783801	19436473	111	111	90	0	90/111	81.1%	111/111	100.0%	111/13783801	0.0%
III	III	+	+	6848853	6849055	14259595	14259797	13783801	19436473	203	203	167	0	167/203	82.3%	203/203	100.0%	203/13783801	0.0%
III	III	+	+	6850412	6850592	14261519	14261669	13783801	19436473	181	151	120	2	120/151	79.5%	151/181	83.4%	181/13783801	0.0%
III	III	+	+	6851253	6851425	14263681	14263859	13783801	19436473	173	179	158	1	158/173	91.3%	173/179	96.6%	173/13783801	0.0%
III	III	+	+	6851467	6852484	14265156	14266105	13783801	19436473	1018	950	658	17	658/904	72.8%	904/1064	85.0%	1018/13783801	0.0%
III	III	+	+	6852582	6853135	14266662	14267187	13783801	19436473	554	526	402	7	402/522	77.0%	522/558	93.5%	554/13783801	0.0%
III	III	+	+	6853548	6853681	14267727	14267860	13783801	19436473	134	134	90	0	90/134	67.2%	134/134	100.0%	134/13783801	0.0%
III	III	+	+	6854008	6856813	14267967	14270306	13783801	19436473	2806	2340	1653	29	1653/2300	71.9%	2300/2846	80.8%	2806/13783801	0.0%
III	III	+	+	6861081	6861164	14273835	14273918	13783801	19436473	84	84	65	0	65/84	77.4%	84/84	100.0%	84/13783801	0.0%
III	III	+	+	6861461	6861562	14275287	14275388	13783801	19436473	102	102	87	0	87/102	85.3%	102/102	100.0%	102/13783801	0.0%
III	III	+	+	6861641	6863373	14276061	14277351	13783801	19436473	1733	1291	940	26	940/1256	74.8%	1256/1768	71.0%	1733/13783801	0.0%
III	III	+	+	6863820	6864163	14278661	14278995	13783801	19436473	344	335	255	6	255/323	78.9%	323/356	90.7%	344/13783801	0.0%
III	III	+	+	6865035	6865145	14280482	14280585	13783801	19436473	111	104	82	3	82/102	80.4%	102/113	90.3%	111/13783801	0.0%
III	III	+	+	6865511	6867246	14281002	14282779	13783801	19436473	1736	1778	1265	16	1265/1700	74.4%	1700/1814	93.7%	1736/13783801	0.0%
III	III	+	+	6867276	6869448	14283171	14285535	13783801	19436473	2173	2365	1544	28	1544/2100	73.5%	2100/2438	86.1%	2173/13783801	0.0%
III	III	+	+	6870326	6870998	14287212	14287888	13783801	19436473	673	677	443	7	443/651	68.0%	651/699	93.1%	673/13783801	0.0%
III	III	+	+	6871821	6871944	14291803	14291943	13783801	19436473	124	141	99	3	99/124	79.8%	124/141	87.9%	124/13783801	0.0%
III	III	+	+	6873326	6873722	14294749	14295104	13783801	19436473	397	356	270	10	270/351	76.9%	351/402	87.3%	397/13783801	0.0%
III	III	+	+	6874808	6874922	14306275	14306392	13783801	19436473	115	118	85	1	85/115	73.9%	115/118	97.5%	115/13783801	0.0%
III	III	+	+	6882234	6882412	14317020	14317197	13783801	19436473	179	178	156	1	156/178	87.6%	178/179	99.4%	179/13783801	0.0%
III	III	+	+	6882732	6883000	14318935	14319246	13783801	19436473	269	312	222	4	222/268	82.8%	268/313	85.6%	269/13783801	0.0%
III	III	+	+	6883209	6883328	14319946	14320065	13783801	19436473	120	120	91	0	91/120	75.8%	120/120	100.0%	120/13783801	0.0%
III	III	+	+	6883501	6883682	14320952	14321133	13783801	19436473	182	182	153	0	153/182	84.1%	182/182	100.0%	182/13783801	0.0%
III	III	+	+	6885274	6885608	14329459	14329766	13783801	19436473	335	308	233	3	233/308	75.6%	308/335	91.9%	335/13783801	0.0%
III	III	+	+	6885640	6885923	14330582	14330858	13783801	19436473	284	277	211	1	211/277	76.2%	277/284	97.5%	284/13783801	0.0%
III	III	+	+	6886864	6887639	14330935	14331706	13783801	19436473	776	772	560	7	560/758	73.9%	758/790	95.9%	776/13783801	0.0%
III	III	+	+	6888053	6888581	14332555	14333080	13783801	19436473	529	526	348	7	348/517	67.3%	517/538	96.1%	529/13783801	0.0%
III	III	+	+	6888917	6889396	14333153	14333632	13783801	19436473	480	480	309	4	309/473	65.3%	473/487	97.1%	480/13783801	0.0%
III	III	+	+	6889427	6889495	14333881	14333949	13783801	19436473	69	69	54	0	54/69	78.3%	69/69	100.0%	69/13783801	0.0%
III	III	+	+	6889767	6889857	14334749	14334839	13783801	19436473	91	91	66	0	66/91	72.5%	91/91	100.0%	91/13783801	0.0%
III	III	+	+	6889910	6891305	14335098	14336749	13783801	19436473	1396	1652	1002	14	1002/1366	73.4%	1366/1682	81.2%	1396/13783801	0.0%
III	III	+	+	6891479	6891750	14337241	14337505	13783801	19436473	272	265	175	6	175/251	69.7%	251/286	87.8%	272/13783801	0.0%
III	III	+	+	6892081	6893833	14337754	14339556	13783801	19436473	1753	1803	1279	22	1279/1698	75.3%	1698/1858	91.4%	1753/13783801	0.0%
III	III	+	+	6893835	6894234	14340019	14340517	13783801	19436473	400	499	294	3	294/400	73.5%	400/499	80.2%	400/13783801	0.0%
III	III	+	+	6894640	6894832	14340582	14340774	13783801	19436473	193	193	146	0	146/193	75.6%	193/193	100.0%	193/13783801	0.0%
III	III	+	+	6895258	6895433	14342386	14342568	13783801	19436473	176	183	121	3	121/173	69.9%	173/186	93.0%	176/13783801	0.0%
III	III	+	+	6897772	6898353	14346201	14346774	13783801	19436473	582	574	372	12	372/524	71.0%	524/632	82.9%	582/13783801	0.0%
III	III	+	+	6898880	6899800	14347814	14348736	13783801	19436473	921	923	660	5	660/906	72.8%	906/938	96.6%	921/13783801	0.0%
III	III	+	+	6900171	6900393	14348775	14348997	13783801	19436473	223	223	166	0	166/223	74.4%	223/223	100.0%	223/13783801	0.0%
III	III	+	+	6901191	6901507	14349416	14349717	13783801	19436473	317	302	218	3	218/302	72.2%	302/317	95.3%	317/13783801	0.0%
III	III	+	+	6902011	6902954	14351386	14352294	13783801	19436473	944	909	566	15	566/879	64.4%	879/974	90.2%	944/13783801	0.0%
III	III	+	+	6904176	6904326	14355330	14355480	13783801	19436473	151	151	117	0	117/151	77.5%	151/151	100.0%	151/13783801	0.0%
III	III	+	+	6904371	6905188	14355739	14356573	13783801	19436473	818	835	566	9	566/773	73.2%	773/880	87.8%	818/13783801	0.0%
III	III	+	+	6907873	6907967	14366218	14366312	13783801	19436473	95	95	68	0	68/95	71.6%	95/95	100.0%	95/13783801	0.0%
III	III	+	+	6909639	6909828	14374210	14374384	13783801	19436473	190	175	128	5	128/168	76.2%	168/197	85.3%	190/13783801	0.0%
III	III	+	+	6910078	6910168	14374709	14374799	13783801	19436473	91	91	76	0	76/91	83.5%	91/91	100.0%	91/13783801	0.0%
III	III	+	+	6910944	6911064	14374875	14374995	13783801	19436473	121	121	108	0	108/121	89.3%	121/121	100.0%	121/13783801	0.0%
III	III	+	+	6912105	6912286	14376106	14376287	13783801	19436473	182	182	146	2	146/177	82.5%	177/187	94.7%	182/13783801	0.0%
III	III	+	+	6914824	6915133	14378368	14378710	13783801	19436473	310	343	219	9	219/281	77.9%	281/372	75.5%	310/13783801	0.0%
III	III	+	+	6922847	6922896	14384732	14384781	13783801	19436473	50	50	43	0	43/50	86.0%	50/50	100.0%	50/13783801	0.0%
III	III	+	+	6924372	6924885	14385576	14386261	13783801	19436473	514	686	379	11	379/510	74.3%	510/690	73.9%	514/13783801	0.0%
III	III	+	+	6925348	6925588	14386556	14386849	13783801	19436473	241	294	199	1	199/241	82.6%	241/294	82.0%	241/13783801	0.0%
III	III	+	+	6925668	6925831	14387996	14388146	13783801	19436473	164	151	124	4	124/151	82.1%	151/164	92.1%	164/13783801	0.0%
III	III	+	+	6926233	6926559	14388627	14388902	13783801	19436473	327	276	204	6	204/268	76.1%	268/335	80.0%	327/13783801	0.0%
III	III	+	+	6927151	6927834	14389043	14389832	13783801	19436473	684	790	468	15	468/605	77.4%	605/869	69.6%	684/13783801	0.0%
III	III	+	+	6928554	6928682	14390273	14390401	13783801	19436473	129	129	103	0	103/129	79.8%	129/129	100.0%	129/13783801	0.0%
III	III	+	+	6928722	6928829	14390757	14390864	13783801	19436473	108	108	77	0	77/108	71.3%	108/108	100.0%	108/13783801	0.0%
III	III	+	+	6928880	6929019	14391022	14391160	13783801	19436473	140	139	118	2	118/137	86.1%	137/142	96.5%	140/13783801	0.0%
III	III	+	+	6930077	6933357	14393868	14397355	13783801	19436473	3281	3488	2528	46	2528/3166	79.8%	3166/3603	87.9%	3281/13783801	0.0%
III	III	+	+	6933395	6933642	14398365	14398612	13783801	19436473	248	248	198	0	198/248	79.8%	248/248	100.0%	248/13783801	0.0%
III	III	+	+	6933922	6934357	14399171	14399601	13783801	19436473	436	431	308	1	308/431	71.5%	431/436	98.9%	436/13783801	0.0%
III	III	+	+	6934372	6934703	14400058	14400386	13783801	19436473	332	329	260	1	260/329	79.0%	329/332	99.1%	332/13783801	0.0%
III	III	+	+	6934740	6935183	14401151	14401615	13783801	19436473	444	465	312	3	312/443	70.4%	443/466	95.1%	444/13783801	0.0%
III	III	+	+	6935220	6935279	14402706	14402765	13783801	19436473	60	60	48	0	48/60	80.0%	60/60	100.0%	60/13783801	0.0%
III	III	+	+	6935521	6935653	14403306	14403438	13783801	19436473	133	133	110	0	110/133	82.7%	133/133	100.0%	133/13783801	0.0%
III	III	+	+	6936138	6936256	14404041	14404159	13783801	19436473	119	119	98	0	98/119	82.4%	119/119	100.0%	119/13783801	0.0%
III	III	+	+	6936560	6936903	14404194	14404540	13783801	19436473	344	347	270	1	270/344	78.5%	344/347	99.1%	344/13783801	0.0%
III	III	+	+	6937379	6937739	14405063	14405423	13783801	19436473	361	361	284	5	284/352	80.7%	352/370	95.1%	361/13783801	0.0%
III	III	+	+	6938385	6939213	14407091	14408043	13783801	19436473	829	953	608	17	608/823	73.9%	823/959	85.8%	829/13783801	0.0%
III	III	+	+	6941885	6942227	14408613	14408939	13783801	19436473	343	327	251	4	251/327	76.8%	327/343	95.3%	343/13783801	0.0%
III	III	+	+	6942323	6942523	14409820	14410020	13783801	19436473	201	201	167	0	167/201	83.1%	201/201	100.0%	201/13783801	0.0%
III	III	+	+	6942558	6942626	14410719	14410787	13783801	19436473	69	69	61	0	61/69	88.4%	69/69	100.0%	69/13783801	0.0%
III	III	+	+	6942894	6943370	14411581	14412103	13783801	19436473	477	523	329	9	329/474	69.4%	474/526	90.1%	477/13783801	0.0%
III	III	+	+	6944575	6944718	14415704	14415838	13783801	19436473	144	135	111	2	111/129	86.0%	129/150	86.0%	144/13783801	0.0%
III	III	+	+	6945248	6945925	14421336	14422050	13783801	19436473	678	715	526	11	526/670	78.5%	670/723	92.7%	678/13783801	0.0%
III	III	+	+	6946816	6946873	14436719	14436776	13783801	19436473	58	58	49	0	49/58	84.5%	58/58	100.0%	58/13783801	0.0%
III	III	+	+	6946998	6947135	14437293	14437430	13783801	19436473	138	138	107	0	107/138	77.5%	138/138	100.0%	138/13783801	0.0%
III	III	+	+	6947181	6947567	14437801	14438164	13783801	19436473	387	364	278	3	278/364	76.4%	364/387	94.1%	387/13783801	0.0%
III	III	+	+	6947966	6948248	14438410	14438706	13783801	19436473	283	297	208	10	208/269	77.3%	269/311	86.5%	283/13783801	0.0%
III	III	+	+	6949075	6951103	14439252	14441551	13783801	19436473	2029	2300	1453	17	1453/2011	72.3%	2011/2318	86.8%	2029/13783801	0.0%
III	III	+	+	6951589	6951749	14441772	14441934	13783801	19436473	161	163	120	3	120/156	76.9%	156/168	92.9%	161/13783801	0.0%
III	III	+	+	6952058	6952665	14442311	14442890	13783801	19436473	608	580	443	8	443/571	77.6%	571/617	92.5%	608/13783801	0.0%
III	III	+	+	6952735	6958864	14443827	14450144	13783801	19436473	6130	6318	4706	48	4706/5959	79.0%	5959/6489	91.8%	6130/13783801	0.0%
III	III	+	+	6959322	6960946	14451522	14453117	13783801	19436473	1625	1596	1217	15	1217/1561	78.0%	1561/1660	94.0%	1625/13783801	0.0%
