#name1	name2	strand1	strand2	start1	end1	start2	end2	size1	size2	length1	length2	nmatch	ngap	identity	idPct	continuity	conPct	coverage	covPct
II	II	+	+	5331480	5332014	6017449	6017898	15279421	20116996	535	450	328	10	328/429	76.5%	429/556	77.2%	535/15279421	0.0%
II	II	+	+	5334522	5334811	6020840	6021130	15279421	20116996	290	291	226	1	226/290	77.9%	290/291	99.7%	290/15279421	0.0%
II	II	+	+	5335944	5337235	6022349	6023766	15279421	20116996	1292	1418	830	46	830/1167	71.1%	1167/1543	75.6%	1292/15279421	0.0%
II	II	+	+	5338060	5340482	6024731	6027034	15279421	20116996	2423	2304	1627	37	1627/2241	72.6%	2241/2486	90.1%	2423/15279421	0.0%
II	II	+	+	5342858	5342977	6030312	6030431	15279421	20116996	120	120	96	0	96/120	80.0%	120/120	100.0%	120/15279421	0.0%
II	II	+	+	5350675	5351412	6039089	6039815	15279421	20116996	738	727	534	8	534/720	74.2%	720/745	96.6%	738/15279421	0.0%
II	II	+	+	5351798	5353218	6041176	6042553	15279421	20116996	1421	1378	950	27	950/1330	71.4%	1330/1469	90.5%	1421/15279421	0.0%
II	II	+	+	5355705	5355777	6051620	6051692	15279421	20116996	73	73	63	0	63/73	86.3%	73/73	100.0%	73/15279421	0.0%
II	II	+	+	5355821	5357977	6054044	6056099	15279421	20116996	2157	2056	1322	27	1322/1818	72.7%	1818/2395	75.9%	2157/15279421	0.0%
II	II	+	+	5358019	5358182	6057669	6057832	15279421	20116996	164	164	125	0	125/164	76.2%	164/164	100.0%	164/15279421	0.0%
II	II	+	+	5358717	5359843	6058158	6059322	15279421	20116996	1127	1165	795	16	795/1091	72.9%	1091/1201	90.8%	1127/15279421	0.0%
II	II	+	+	5359876	5360339	6060296	6060759	15279421	20116996	464	464	352	4	352/456	77.2%	456/472	96.6%	464/15279421	0.0%
II	II	+	+	5360664	5360752	6060787	6060875	15279421	20116996	89	89	75	0	75/89	84.3%	89/89	100.0%	89/15279421	0.0%
II	II	+	+	5361064	5361404	6060922	6061262	15279421	20116996	341	341	275	0	275/341	80.6%	341/341	100.0%	341/15279421	0.0%
II	II	+	+	5361423	5361678	6062210	6062465	15279421	20116996	256	256	200	0	200/256	78.1%	256/256	100.0%	256/15279421	0.0%
II	II	+	+	5362193	5362314	6062494	6062615	15279421	20116996	122	122	100	0	100/122	82.0%	122/122	100.0%	122/15279421	0.0%
II	II	+	+	5363305	5363646	6063975	6064271	15279421	20116996	342	297	217	14	217/280	77.5%	280/359	78.0%	342/15279421	0.0%
II	II	+	+	5364310	5365881	6064872	6066297	15279421	20116996	1572	1426	964	53	964/1341	71.9%	1341/1657	80.9%	1572/15279421	0.0%
II	II	+	+	5366331	5366665	6066664	6067032	15279421	20116996	335	369	237	10	237/316	75.0%	316/388	81.4%	335/15279421	0.0%
II	II	+	+	5367109	5367244	6067532	6067659	15279421	20116996	136	128	102	2	102/128	79.7%	128/136	94.1%	136/15279421	0.0%
II	II	+	+	5369127	5369354	6071110	6071332	15279421	20116996	228	223	172	2	172/216	79.6%	216/235	91.9%	228/15279421	0.0%
II	II	+	+	5369807	5370027	6071380	6071600	15279421	20116996	221	221	179	0	179/221	81.0%	221/221	100.0%	221/15279421	0.0%
II	II	+	+	5371180	5371983	6072675	6073473	15279421	20116996	804	799	598	4	598/794	75.3%	794/809	98.1%	804/15279421	0.0%
II	II	+	+	5377708	5377978	6083581	6083840	15279421	20116996	271	260	180	5	180/251	71.7%	251/280	89.6%	271/15279421	0.0%
II	II	+	+	5378594	5380765	6085013	6087062	15279421	20116996	2172	2050	1474	42	1474/1934	76.2%	1934/2288	84.5%	2172/15279421	0.0%
II	II	+	+	5381024	5381126	6087091	6087193	15279421	20116996	103	103	84	0	84/103	81.6%	103/103	100.0%	103/15279421	0.0%
II	II	+	+	5381164	5381643	6087811	6088289	15279421	20116996	480	479	326	7	326/459	71.0%	459/500	91.8%	480/15279421	0.0%
II	II	+	+	5382302	5384381	6088536	6090702	15279421	20116996	2080	2167	1454	35	1454/1883	77.2%	1883/2364	79.7%	2080/15279421	0.0%
II	II	+	+	5384424	5384553	6091445	6091574	15279421	20116996	130	130	104	0	104/130	80.0%	130/130	100.0%	130/15279421	0.0%
II	II	+	+	5384924	5385065	6091716	6091857	15279421	20116996	142	142	120	0	120/142	84.5%	142/142	100.0%	142/15279421	0.0%
II	II	+	+	5385342	5385439	6091916	6092013	15279421	20116996	98	98	78	0	78/98	79.6%	98/98	100.0%	98/15279421	0.0%
II	II	+	+	5385711	5386609	6092050	6092874	15279421	20116996	899	825	621	7	621/825	75.3%	825/899	91.8%	899/15279421	0.0%
II	II	+	+	5387026	5387157	6092908	6093039	15279421	20116996	132	132	112	0	112/132	84.8%	132/132	100.0%	132/15279421	0.0%
II	II	+	+	5387230	5387310	6094012	6094092	15279421	20116996	81	81	64	0	64/81	79.0%	81/81	100.0%	81/15279421	0.0%
II	II	+	+	5387554	5387857	6094450	6094743	15279421	20116996	304	294	209	7	209/281	74.4%	281/317	88.6%	304/15279421	0.0%
II	II	+	+	5387873	5388578	6095483	6096198	15279421	20116996	706	716	519	17	519/670	77.5%	670/752	89.1%	706/15279421	0.0%
II	II	+	+	5388614	5389136	6097327	6097851	15279421	20116996	523	525	414	6	414/513	80.7%	513/535	95.9%	523/15279421	0.0%
II	II	+	+	5389172	5389838	6098302	6098974	15279421	20116996	667	673	481	4	481/666	72.2%	666/674	98.8%	667/15279421	0.0%
II	II	+	+	5390557	5391111	6102113	6102669	15279421	20116996	555	557	407	2	407/554	73.5%	554/558	99.3%	555/15279421	0.0%
II	II	+	+	5391815	5395122	6102787	6106184	15279421	20116996	3308	3398	2416	34	2416/3257	74.2%	3257/3449	94.4%	3308/15279421	0.0%
II	II	+	+	5395159	5396162	6107955	6108806	15279421	20116996	1004	852	621	18	621/840	73.9%	840/1016	82.7%	1004/15279421	0.0%
II	II	+	+	5396190	5396856	6109792	6110513	15279421	20116996	667	722	482	4	482/666	72.4%	666/723	92.1%	667/15279421	0.0%
II	II	+	+	5396892	5397888	6111029	6112017	15279421	20116996	997	989	774	3	774/985	78.6%	985/1001	98.4%	997/15279421	0.0%
II	II	+	+	5397917	5398025	6114439	6114544	15279421	20116996	109	106	84	1	84/106	79.2%	106/109	97.2%	109/15279421	0.0%
II	II	+	+	5398060	5399005	6115162	6116126	15279421	20116996	946	965	667	17	667/881	75.7%	881/1030	85.5%	946/15279421	0.0%
II	II	+	+	5399532	5399713	6116954	6117135	15279421	20116996	182	182	136	3	136/179	76.0%	179/185	96.8%	182/15279421	0.0%
II	II	+	+	5399888	5400153	6118096	6118361	15279421	20116996	266	266	196	0	196/266	73.7%	266/266	100.0%	266/15279421	0.0%
II	II	+	+	5400196	5400983	6119241	6120043	15279421	20116996	788	803	604	6	604/776	77.8%	776/815	95.2%	788/15279421	0.0%
II	II	+	+	5402231	5403586	6122723	6124078	15279421	20116996	1356	1356	1117	0	1117/1356	82.4%	1356/1356	100.0%	1356/15279421	0.0%
II	II	+	+	5404315	5405636	6124134	6125289	15279421	20116996	1322	1156	942	6	942/1156	81.5%	1156/1322	87.4%	1322/15279421	0.0%
II	II	+	+	5405818	5405929	6145106	6145217	15279421	20116996	112	112	80	0	80/112	71.4%	112/112	100.0%	112/15279421	0.0%
II	II	+	+	5406479	5406669	6145309	6145499	15279421	20116996	191	191	125	0	125/191	65.4%	191/191	100.0%	191/15279421	0.0%
II	II	+	+	5421482	5421775	6181361	6181651	15279421	20116996	294	291	202	2	202/291	69.4%	291/294	99.0%	294/15279421	0.0%
II	II	+	+	5421947	5422116	6184643	6184812	15279421	20116996	170	170	130	0	130/170	76.5%	170/170	100.0%	170/15279421	0.0%
II	II	+	+	5424318	5425245	6185320	6186482	15279421	20116996	928	1163	619	10	619/915	67.7%	915/1176	77.8%	928/15279421	0.0%
II	II	+	+	5426134	5426246	6187209	6187320	15279421	20116996	113	112	88	3	88/111	79.3%	111/114	97.4%	113/15279421	0.0%
II	II	+	+	5427566	5428420	6190592	6191447	15279421	20116996	855	856	631	13	631/823	76.7%	823/888	92.7%	855/15279421	0.0%
II	II	+	+	5428460	5429943	6192189	6193781	15279421	20116996	1484	1593	1085	27	1085/1420	76.4%	1420/1657	85.7%	1484/15279421	0.0%
II	II	+	+	5437896	5439913	6204761	6206209	15279421	20116996	2018	1449	1064	20	1064/1413	75.3%	1413/2054	68.8%	2018/15279421	0.0%
II	II	+	+	5439947	5440225	6207051	6207353	15279421	20116996	279	303	221	7	221/277	79.8%	277/305	90.8%	279/15279421	0.0%
II	II	+	+	5440314	5441081	6208188	6208991	15279421	20116996	768	804	515	12	515/750	68.7%	750/822	91.2%	768/15279421	0.0%
II	II	+	+	5441108	5441209	6209384	6209485	15279421	20116996	102	102	80	0	80/102	78.4%	102/102	100.0%	102/15279421	0.0%
II	II	+	+	5442979	5443521	6209523	6210056	15279421	20116996	543	534	401	4	401/532	75.4%	532/545	97.6%	543/15279421	0.0%
II	II	+	+	5443550	5444042	6211216	6211704	15279421	20116996	493	489	378	3	378/483	78.3%	483/499	96.8%	493/15279421	0.0%
II	II	+	+	5444122	5445539	6214290	6215453	15279421	20116996	1418	1164	860	11	860/1150	74.8%	1150/1432	80.3%	1418/15279421	0.0%
II	II	+	+	5445567	5446885	6217677	6218944	15279421	20116996	1319	1268	862	24	862/1189	72.5%	1189/1398	85.1%	1319/15279421	0.0%
II	II	+	+	5447675	5448441	6221845	6222609	15279421	20116996	767	765	583	6	583/745	78.3%	745/787	94.7%	767/15279421	0.0%
II	II	+	+	5449344	5449433	6225371	6225459	15279421	20116996	90	89	70	1	70/89	78.7%	89/90	98.9%	90/15279421	0.0%
II	II	+	+	5453790	5454028	6233283	6233511	15279421	20116996	239	229	160	5	160/225	71.1%	225/243	92.6%	239/15279421	0.0%
II	II	+	+	5454325	5455691	6233551	6234950	15279421	20116996	1367	1400	936	23	936/1273	73.5%	1273/1494	85.2%	1367/15279421	0.0%
II	II	+	+	5456334	5456563	6236898	6237136	15279421	20116996	230	239	159	1	159/230	69.1%	230/239	96.2%	230/15279421	0.0%
II	II	+	+	5456612	5457148	6237396	6237902	15279421	20116996	537	507	348	4	348/504	69.0%	504/540	93.3%	537/15279421	0.0%
II	II	+	+	5460962	5461228	6251882	6252146	15279421	20116996	267	265	195	8	195/249	78.3%	249/283	88.0%	267/15279421	0.0%
II	II	+	+	5462838	5463158	6255239	6255565	15279421	20116996	321	327	240	13	240/301	79.7%	301/347	86.7%	321/15279421	0.0%
II	II	+	+	5463761	5464143	6256140	6256513	15279421	20116996	383	374	280	14	280/338	82.8%	338/419	80.7%	383/15279421	0.0%
II	II	+	+	5464737	5465015	6256848	6257173	15279421	20116996	279	326	221	10	221/266	83.1%	266/339	78.5%	279/15279421	0.0%
II	II	+	+	5466185	5466710	6258939	6259463	15279421	20116996	526	525	337	14	337/488	69.1%	488/563	86.7%	526/15279421	0.0%
II	II	+	+	5466988	5467721	6260269	6261032	15279421	20116996	734	764	511	21	511/700	73.0%	700/798	87.7%	734/15279421	0.0%
II	II	+	+	5467882	5473799	6261818	6267519	15279421	20116996	5918	5702	4079	88	4079/5459	74.7%	5459/6161	88.6%	5918/15279421	0.0%
II	II	+	+	5474363	5474558	6270815	6271010	15279421	20116996	196	196	157	0	157/196	80.1%	196/196	100.0%	196/15279421	0.0%
II	II	+	+	5474614	5474996	6271479	6271894	15279421	20116996	383	416	279	7	279/375	74.4%	375/424	88.4%	383/15279421	0.0%
II	II	+	+	5475242	5477994	6272758	6275252	15279421	20116996	2753	2495	1666	27	1666/2442	68.2%	2442/2806	87.0%	2753/15279421	0.0%
II	II	+	+	5478857	5480291	6277225	6278619	15279421	20116996	1435	1395	845	27	845/1327	63.7%	1327/1503	88.3%	1435/15279421	0.0%
II	II	+	+	5480682	5480980	6280736	6281160	15279421	20116996	299	425	242	4	242/295	82.0%	295/429	68.8%	299/15279421	0.0%
II	II	+	+	5481820	5482332	6284376	6284881	15279421	20116996	513	506	371	14	371/477	77.8%	477/542	88.0%	513/15279421	0.0%
II	II	+	+	5488282	5488781	6306505	6307005	15279421	20116996	500	501	321	5	321/492	65.2%	492/509	96.7%	500/15279421	0.0%
II	II	+	+	5488864	5490264	6307646	6309061	15279421	20116996	1401	1416	902	10	902/1382	65.3%	1382/1435	96.3%	1401/15279421	0.0%
II	II	+	+	5490295	5490607	6310293	6310612	15279421	20116996	313	320	211	2	211/311	67.8%	311/322	96.6%	313/15279421	0.0%
II	II	+	+	5496858	5496992	6311744	6311878	15279421	20116996	135	135	98	0	98/135	72.6%	135/135	100.0%	135/15279421	0.0%
II	II	+	+	5499755	5500668	6315208	6316104	15279421	20116996	914	897	537	14	537/858	62.6%	858/953	90.0%	914/15279421	0.0%
II	II	+	+	5501625	5502652	6322828	6323876	15279421	20116996	1028	1049	755	14	755/1002	75.3%	1002/1075	93.2%	1028/15279421	0.0%
II	II	+	+	5502688	5503078	6325464	6325882	15279421	20116996	391	419	294	3	294/391	75.2%	391/419	93.3%	391/15279421	0.0%
II	II	+	+	5503121	5503633	6326713	6327223	15279421	20116996	513	511	396	3	396/502	78.9%	502/522	96.2%	513/15279421	0.0%
II	II	+	+	5504045	5505126	6345385	6346508	15279421	20116996	1082	1124	779	16	779/1049	74.3%	1049/1157	90.7%	1082/15279421	0.0%
II	II	+	+	5504045	5505126	6357517	6358639	15279421	20116996	1082	1123	784	16	784/1047	74.9%	1047/1158	90.4%	1082/15279421	0.0%
II	II	+	+	5505173	5505901	6359140	6359862	15279421	20116996	729	723	537	6	537/718	74.8%	718/734	97.8%	729/15279421	0.0%
II	II	+	+	5506437	5507163	6361674	6362385	15279421	20116996	727	712	482	7	482/707	68.2%	707/732	96.6%	727/15279421	0.0%
II	II	+	+	5507157	5507570	6364007	6364420	15279421	20116996	414	414	280	3	280/408	68.6%	408/420	97.1%	414/15279421	0.0%
II	II	+	+	5507936	5508684	6364919	6365679	15279421	20116996	749	761	468	11	468/724	64.6%	724/786	92.1%	749/15279421	0.0%
II	II	+	+	5509310	5511180	6398346	6400262	15279421	20116996	1871	1917	1256	23	1256/1825	68.8%	1825/1963	93.0%	1871/15279421	0.0%
II	II	+	+	5543596	5543708	6434843	6434955	15279421	20116996	113	113	98	0	98/113	86.7%	113/113	100.0%	113/15279421	0.0%
II	II	+	+	5556648	5556930	6448926	6449232	15279421	20116996	283	307	191	6	191/279	68.5%	279/311	89.7%	283/15279421	0.0%
II	II	+	+	5559217	5559616	6451733	6452174	15279421	20116996	400	442	294	18	294/389	75.6%	389/453	85.9%	400/15279421	0.0%
II	II	+	+	5572679	5573017	6461769	6462116	15279421	20116996	339	348	250	3	250/338	74.0%	338/349	96.8%	339/15279421	0.0%
II	II	+	+	5573376	5573823	6466494	6466941	15279421	20116996	448	448	353	0	353/448	78.8%	448/448	100.0%	448/15279421	0.0%
II	II	+	+	5574349	5574648	6467891	6468190	15279421	20116996	300	300	246	0	246/300	82.0%	300/300	100.0%	300/15279421	0.0%
II	II	+	+	5577198	5577272	6469483	6469557	15279421	20116996	75	75	72	0	72/75	96.0%	75/75	100.0%	75/15279421	0.0%
II	II	+	+	5578132	5578458	6470268	6470575	15279421	20116996	327	308	241	5	241/298	80.9%	298/337	88.4%	327/15279421	0.0%
II	II	+	+	5578784	5582395	6471152	6474083	15279421	20116996	3612	2932	2053	61	2053/2768	74.2%	2768/3776	73.3%	3612/15279421	0.0%
II	II	+	+	5584054	5584274	6476385	6476605	15279421	20116996	221	221	153	0	153/221	69.2%	221/221	100.0%	221/15279421	0.0%
II	II	+	+	5585966	5587938	6485304	6487327	15279421	20116996	1973	2024	1300	40	1300/1850	70.3%	1850/2147	86.2%	1973/15279421	0.0%
II	II	+	+	5587204	5588858	6488524	6490184	15279421	20116996	1655	1661	1083	16	1083/1608	67.4%	1608/1708	94.1%	1655/15279421	0.0%
II	II	+	+	5589654	5590995	6492998	6494333	15279421	20116996	1342	1336	885	34	885/1217	72.7%	1217/1461	83.3%	1342/15279421	0.0%
II	II	+	+	5591421	5592843	6494443	6495898	15279421	20116996	1423	1456	1064	11	1064/1408	75.6%	1408/1471	95.7%	1423/15279421	0.0%
II	II	+	+	5592901	5593845	6496408	6497350	15279421	20116996	945	943	633	17	633/898	70.5%	898/990	90.7%	945/15279421	0.0%
II	II	+	+	5594715	5595532	6498813	6499650	15279421	20116996	818	838	595	9	595/794	74.9%	794/862	92.1%	818/15279421	0.0%
II	II	+	+	5595561	5596726	6500283	6501414	15279421	20116996	1166	1132	774	16	774/1095	70.7%	1095/1203	91.0%	1166/15279421	0.0%
II	II	+	+	5596770	5598118	6502025	6503371	15279421	20116996	1349	1347	961	12	961/1324	72.6%	1324/1372	96.5%	1349/15279421	0.0%
II	II	+	+	5598156	5598751	6504640	6505204	15279421	20116996	596	565	388	10	388/556	69.8%	556/605	91.9%	596/15279421	0.0%
II	II	+	+	5599111	5599851	6505238	6505925	15279421	20116996	741	688	452	17	452/665	68.0%	665/764	87.0%	741/15279421	0.0%
II	II	+	+	5605468	5605889	6509118	6509545	15279421	20116996	422	428	297	10	297/409	72.6%	409/441	92.7%	422/15279421	0.0%
II	II	+	+	5606561	5606950	6511495	6511945	15279421	20116996	390	451	277	12	277/363	76.3%	363/478	75.9%	390/15279421	0.0%
II	II	+	+	5607197	5607897	6512006	6512637	15279421	20116996	701	632	504	11	504/621	81.2%	621/712	87.2%	701/15279421	0.0%
II	II	+	+	5617199	5618077	6544401	6545322	15279421	20116996	879	922	649	11	649/862	75.3%	862/939	91.8%	879/15279421	0.0%
II	II	+	+	5618594	5619229	6545425	6546164	15279421	20116996	636	740	512	5	512/636	80.5%	636/740	85.9%	636/15279421	0.0%
II	II	+	+	5619919	5621798	6547233	6549386	15279421	20116996	1880	2154	1482	17	1482/1862	79.6%	1862/2172	85.7%	1880/15279421	0.0%
II	II	+	+	5622403	5622491	6549700	6549788	15279421	20116996	89	89	71	0	71/89	79.8%	89/89	100.0%	89/15279421	0.0%
II	II	+	+	5622903	5623048	6551493	6551638	15279421	20116996	146	146	102	0	102/146	69.9%	146/146	100.0%	146/15279421	0.0%
II	II	+	+	5623084	5624752	6551938	6553730	15279421	20116996	1669	1793	1274	15	1274/1657	76.9%	1657/1805	91.8%	1669/15279421	0.0%
II	II	+	+	5634727	5635035	6554671	6554975	15279421	20116996	309	305	200	4	200/303	66.0%	303/311	97.4%	309/15279421	0.0%
II	II	+	+	5635077	5635205	6555575	6555703	15279421	20116996	129	129	97	0	97/129	75.2%	129/129	100.0%	129/15279421	0.0%
II	II	+	+	5635620	5636932	6555750	6556678	15279421	20116996	1313	929	677	13	677/922	73.4%	922/1320	69.8%	1313/15279421	0.0%
II	II	+	+	5637184	5637336	6556719	6556871	15279421	20116996	153	153	109	0	109/153	71.2%	153/153	100.0%	153/15279421	0.0%
II	II	+	+	5637589	5637668	6556901	6556980	15279421	20116996	80	80	63	0	63/80	78.8%	80/80	100.0%	80/15279421	0.0%
II	II	+	+	5640788	5640975	6558234	6558412	15279421	20116996	188	179	130	3	130/179	72.6%	179/188	95.2%	188/15279421	0.0%
II	II	+	+	5640845	5642931	6558420	6560518	15279421	20116996	2087	2099	1373	32	1373/2003	68.5%	2003/2183	91.8%	2087/15279421	0.0%
II	II	+	+	5643456	5645936	6560556	6562772	15279421	20116996	2481	2217	1600	17	1600/2157	74.2%	2157/2541	84.9%	2481/15279421	0.0%
II	II	+	+	5646369	5646614	6564874	6565149	15279421	20116996	246	276	178	2	178/246	72.4%	246/276	89.1%	246/15279421	0.0%
II	II	+	+	5647204	5647370	6566371	6566549	15279421	20116996	167	179	120	1	120/167	71.9%	167/179	93.3%	167/15279421	0.0%
II	II	+	+	5647591	5650858	6567505	6570718	15279421	20116996	3268	3214	2156	50	2156/3074	70.1%	3074/3408	90.2%	3268/15279421	0.0%
II	II	+	+	5650925	5652670	6571983	6573803	15279421	20116996	1746	1821	1245	20	1245/1701	73.2%	1701/1866	91.2%	1746/15279421	0.0%
II	II	+	+	5653319	5654215	6574062	6575098	15279421	20116996	897	1037	625	8	625/888	70.4%	888/1046	84.9%	897/15279421	0.0%
II	II	+	+	5654508	5656665	6575887	6578130	15279421	20116996	2158	2244	1501	34	1501/2063	72.8%	2063/2339	88.2%	2158/15279421	0.0%
II	II	+	+	5656712	5657214	6579746	6580254	15279421	20116996	503	509	356	1	356/503	70.8%	503/509	98.8%	503/15279421	0.0%
II	II	+	+	5657857	5658408	6584088	6584634	15279421	20116996	552	547	387	6	387/542	71.4%	542/557	97.3%	552/15279421	0.0%
II	II	+	+	5658741	5658877	6584673	6584809	15279421	20116996	137	137	105	0	105/137	76.6%	137/137	100.0%	137/15279421	0.0%
II	II	+	+	5659005	5659244	6585263	6585502	15279421	20116996	240	240	191	0	191/240	79.6%	240/240	100.0%	240/15279421	0.0%
II	II	+	+	5659273	5659771	6586386	6586896	15279421	20116996	499	511	363	2	363/499	72.7%	499/511	97.7%	499/15279421	0.0%
II	II	+	+	5659937	5660337	6587601	6588016	15279421	20116996	401	416	298	4	298/395	75.4%	395/422	93.6%	401/15279421	0.0%
II	II	+	+	5660377	5660548	6588902	6589076	15279421	20116996	172	175	128	1	128/172	74.4%	172/175	98.3%	172/15279421	0.0%
II	II	+	+	5661013	5663356	6590525	6592931	15279421	20116996	2344	2407	1672	35	1672/2247	74.4%	2247/2504	89.7%	2344/15279421	0.0%
II	II	+	+	5663737	5665138	6594567	6595931	15279421	20116996	1402	1365	979	30	979/1321	74.1%	1321/1446	91.4%	1402/15279421	0.0%
II	II	+	+	5665715	5666592	6596990	6597855	15279421	20116996	878	866	585	12	585/840	69.6%	840/904	92.9%	878/15279421	0.0%
II	II	+	+	5666623	5667241	6598855	6599473	15279421	20116996	619	619	449	8	449/603	74.5%	603/635	95.0%	619/15279421	0.0%
II	II	+	+	5667268	5667403	6599890	6600025	15279421	20116996	136	136	100	0	100/136	73.5%	136/136	100.0%	136/15279421	0.0%
II	II	+	+	5667633	5667769	6600485	6600620	15279421	20116996	137	136	115	1	115/136	84.6%	136/137	99.3%	137/15279421	0.0%
II	II	+	+	5668453	5668933	6602342	6602821	15279421	20116996	481	480	356	1	356/480	74.2%	480/481	99.8%	481/15279421	0.0%
II	II	+	+	5669119	5669274	6604148	6604303	15279421	20116996	156	156	121	0	121/156	77.6%	156/156	100.0%	156/15279421	0.0%
II	II	+	+	5669571	5669686	6604321	6604429	15279421	20116996	116	109	88	1	88/109	80.7%	109/116	94.0%	116/15279421	0.0%
II	II	+	+	5670129	5676478	6604823	6611018	15279421	20116996	6350	6196	4721	35	4721/6116	77.2%	6116/6430	95.1%	6350/15279421	0.0%
II	II	+	+	5677033	5678246	6611415	6612628	15279421	20116996	1214	1214	896	2	896/1209	74.1%	1209/1219	99.2%	1214/15279421	0.0%
II	II	+	+	5678922	5679602	6612665	6613298	15279421	20116996	681	634	464	15	464/611	75.9%	611/704	86.8%	681/15279421	0.0%
II	II	+	+	5681845	5682669	6614385	6615109	15279421	20116996	825	725	514	25	514/696	73.9%	696/854	81.5%	825/15279421	0.0%
II	II	+	+	5684489	5684663	6617435	6617621	15279421	20116996	175	187	133	2	133/175	76.0%	175/187	93.6%	175/15279421	0.0%
II	II	+	+	5685015	5686766	6617655	6619415	15279421	20116996	1752	1761	1291	11	1291/1730	74.6%	1730/1783	97.0%	1752/15279421	0.0%
II	II	+	+	5687053	5687577	6619979	6620503	15279421	20116996	525	525	425	0	425/525	81.0%	525/525	100.0%	525/15279421	0.0%
II	II	+	+	5688243	5689145	6620550	6621517	15279421	20116996	903	968	657	21	657/870	75.5%	870/1001	86.9%	903/15279421	0.0%
II	II	+	+	5690608	5690978	6623674	6624042	15279421	20116996	371	369	301	3	301/362	83.1%	362/378	95.8%	371/15279421	0.0%
II	II	+	+	5691015	5693033	6624447	6626489	15279421	20116996	2019	2043	1394	25	1394/1930	72.2%	1930/2132	90.5%	2019/15279421	0.0%
II	II	+	+	5693254	5693762	6628461	6628970	15279421	20116996	509	510	382	3	382/503	75.9%	503/516	97.5%	509/15279421	0.0%
II	II	+	+	5694202	5694612	6630782	6631300	15279421	20116996	411	519	313	4	313/410	76.3%	410/520	78.8%	411/15279421	0.0%
II	II	+	+	5696174	5696252	6631642	6631720	15279421	20116996	79	79	62	0	62/79	78.5%	79/79	100.0%	79/15279421	0.0%
II	II	+	+	5701599	5701730	6634157	6634287	15279421	20116996	132	131	97	2	97/130	74.6%	130/133	97.7%	132/15279421	0.0%
II	II	+	+	5701900	5702024	6636676	6636800	15279421	20116996	125	125	100	2	100/124	80.6%	124/126	98.4%	125/15279421	0.0%
II	II	+	+	5709936	5711577	6646524	6647907	15279421	20116996	1642	1384	995	22	995/1343	74.1%	1343/1683	79.8%	1642/15279421	0.0%
II	II	+	+	5711933	5714834	6647956	6650762	15279421	20116996	2902	2807	2025	53	2025/2584	78.4%	2584/3125	82.7%	2902/15279421	0.0%
II	II	+	+	5715347	5715603	6651183	6651441	15279421	20116996	257	259	168	2	168/253	66.4%	253/263	96.2%	257/15279421	0.0%
II	II	+	+	5716301	5718735	6654035	6656370	15279421	20116996	2435	2336	1664	36	1664/2253	73.9%	2253/2518	89.5%	2435/15279421	0.0%
II	II	+	+	5719090	5723296	6656390	6660074	15279421	20116996	4207	3685	2463	68	2463/3451	71.4%	3451/4441	77.7%	4207/15279421	0.0%
II	II	+	+	5723730	5724080	6660352	6660684	15279421	20116996	351	333	251	10	251/319	78.7%	319/365	87.4%	351/15279421	0.0%
II	II	+	+	5724657	5725491	6660931	6661663	15279421	20116996	835	733	510	27	510/663	76.9%	663/905	73.3%	835/15279421	0.0%
II	II	+	+	5726456	5726866	6662536	6662984	15279421	20116996	411	449	289	10	289/400	72.2%	400/460	87.0%	411/15279421	0.0%
II	II	+	+	5727598	5728084	6664490	6665020	15279421	20116996	487	531	361	14	361/468	77.1%	468/550	85.1%	487/15279421	0.0%
II	II	+	+	5732235	5732520	6670252	6670573	15279421	20116996	286	322	212	10	212/283	74.9%	283/325	87.1%	286/15279421	0.0%
II	II	+	+	5733971	5734201	6673750	6674020	15279421	20116996	231	271	183	8	183/221	82.8%	221/281	78.6%	231/15279421	0.0%
II	II	+	+	5734774	5734876	6675421	6675521	15279421	20116996	103	101	83	1	83/101	82.2%	101/103	98.1%	103/15279421	0.0%
II	II	+	+	5735754	5736104	6675791	6676136	15279421	20116996	351	346	264	11	264/327	80.7%	327/370	88.4%	351/15279421	0.0%
II	II	+	+	5736410	5736830	6676961	6677380	15279421	20116996	421	420	332	14	332/386	86.0%	386/455	84.8%	421/15279421	0.0%
II	II	+	+	5737460	5738953	6678441	6679803	15279421	20116996	1494	1363	908	37	908/1168	77.7%	1168/1689	69.2%	1494/15279421	0.0%
II	II	+	+	5739862	5740511	6681092	6681901	15279421	20116996	650	810	486	24	486/637	76.3%	637/823	77.4%	650/15279421	0.0%
II	II	+	+	5740983	5741583	6683183	6683870	15279421	20116996	601	688	454	21	454/586	77.5%	586/703	83.4%	601/15279421	0.0%
II	II	+	+	5742289	5742758	6684594	6685050	15279421	20116996	470	457	356	11	356/435	81.8%	435/492	88.4%	470/15279421	0.0%
II	II	+	+	5745220	5745493	6686179	6686442	15279421	20116996	274	264	191	6	191/257	74.3%	257/281	91.5%	274/15279421	0.0%
II	II	+	+	5748466	5748626	6696253	6696413	15279421	20116996	161	161	119	3	119/155	76.8%	155/167	92.8%	161/15279421	0.0%
II	II	+	+	5749768	5750034	6697567	6697840	15279421	20116996	267	274	203	8	203/259	78.4%	259/282	91.8%	267/15279421	0.0%
II	II	+	+	5751247	5752925	6698523	6700142	15279421	20116996	1679	1620	1228	25	1228/1583	77.6%	1583/1716	92.2%	1679/15279421	0.0%
