#name1	name2	strand1	strand2	start1	end1	start2	end2	size1	size2	length1	length2	nmatch	ngap	identity	idPct	continuity	conPct	coverage	covPct
IV	IV	+	+	4388167	4388765	7842311	7842905	17493829	21017644	599	595	454	3	454/590	76.9%	590/604	97.7%	599/17493829	0.0%
IV	IV	+	+	4396126	4396509	7845075	7845434	17493829	21017644	384	360	260	11	260/340	76.5%	340/404	84.2%	384/17493829	0.0%
IV	IV	+	+	4408599	4409091	7856683	7857041	17493829	21017644	493	359	278	15	278/357	77.9%	357/495	72.1%	493/17493829	0.0%
IV	IV	+	+	4409808	4410027	7857053	7857272	17493829	21017644	220	220	170	0	170/220	77.3%	220/220	100.0%	220/17493829	0.0%
IV	IV	+	+	4410548	4410836	7858557	7858897	17493829	21017644	289	341	212	6	212/281	75.4%	281/349	80.5%	289/17493829	0.0%
IV	IV	+	+	4411364	4412219	7858920	7859736	17493829	21017644	856	817	607	13	607/799	76.0%	799/874	91.4%	856/17493829	0.0%
IV	IV	+	+	4412977	4413500	7859884	7860387	17493829	21017644	524	504	342	5	342/495	69.1%	495/533	92.9%	524/17493829	0.0%
IV	IV	+	+	4414480	4415643	7860431	7861493	17493829	21017644	1164	1063	695	40	695/930	74.7%	930/1297	71.7%	1164/17493829	0.0%
IV	IV	+	+	4435336	4435588	7887385	7887630	17493829	21017644	253	246	162	3	162/243	66.7%	243/256	94.9%	253/17493829	0.0%
IV	IV	+	+	4435731	4436585	7888653	7889400	17493829	21017644	855	748	531	12	531/730	72.7%	730/873	83.6%	855/17493829	0.0%
IV	IV	+	+	4436628	4437313	7891145	7891681	17493829	21017644	686	537	370	4	370/537	68.9%	537/686	78.3%	686/17493829	0.0%
IV	IV	+	+	4480175	4480239	7944523	7944587	17493829	21017644	65	65	54	0	54/65	83.1%	65/65	100.0%	65/17493829	0.0%
IV	IV	+	+	4480340	4480616	7945183	7945472	17493829	21017644	277	290	191	6	191/271	70.5%	271/296	91.6%	277/17493829	0.0%
IV	IV	+	+	4481439	4481732	7945601	7945885	17493829	21017644	294	285	193	6	193/277	69.7%	277/302	91.7%	294/17493829	0.0%
IV	IV	+	+	4482683	4483071	7946000	7946354	17493829	21017644	389	355	265	11	265/348	76.1%	348/396	87.9%	389/17493829	0.0%
IV	IV	+	+	4486947	4487148	7956829	7957042	17493829	21017644	202	214	150	4	150/199	75.4%	199/217	91.7%	202/17493829	0.0%
IV	IV	+	+	4487990	4488440	7957615	7958077	17493829	21017644	451	463	344	9	344/430	80.0%	430/484	88.8%	451/17493829	0.0%
IV	IV	+	+	4489013	4489077	7959012	7959076	17493829	21017644	65	65	62	0	62/65	95.4%	65/65	100.0%	65/17493829	0.0%
IV	IV	+	+	4490318	4490735	7959482	7959896	17493829	21017644	418	415	307	9	307/383	80.2%	383/450	85.1%	418/17493829	0.0%
IV	IV	+	+	4491821	4491995	7960567	7960748	17493829	21017644	175	182	143	6	143/161	88.8%	161/196	82.1%	175/17493829	0.0%
IV	IV	+	+	4493792	4494330	7961615	7961953	17493829	21017644	539	339	275	5	275/331	83.1%	331/547	60.5%	539/17493829	0.0%
IV	IV	+	+	4495289	4495725	7962887	7963357	17493829	21017644	437	471	316	11	316/425	74.4%	425/483	88.0%	437/17493829	0.0%
IV	IV	+	+	4496263	4496387	7963527	7963651	17493829	21017644	125	125	102	0	102/125	81.6%	125/125	100.0%	125/17493829	0.0%
IV	IV	+	+	4497229	4497466	7964604	7964841	17493829	21017644	238	238	194	0	194/238	81.5%	238/238	100.0%	238/17493829	0.0%
IV	IV	+	+	4497859	4498706	7964868	7965749	17493829	21017644	848	882	599	15	599/805	74.4%	805/925	87.0%	848/17493829	0.0%
IV	IV	+	+	4499039	4499827	7965774	7966301	17493829	21017644	789	528	428	4	428/528	81.1%	528/789	66.9%	789/17493829	0.0%
IV	IV	+	+	4502112	4502889	7966529	7967269	17493829	21017644	778	741	545	13	545/713	76.4%	713/806	88.5%	778/17493829	0.0%
IV	IV	+	+	4503817	4504253	7968819	7969273	17493829	21017644	437	455	346	7	346/430	80.5%	430/462	93.1%	437/17493829	0.0%
IV	IV	+	+	4504707	4505538	7969732	7970419	17493829	21017644	832	688	490	16	490/637	76.9%	637/883	72.1%	832/17493829	0.0%
IV	IV	+	+	4508617	4508776	7971286	7971445	17493829	21017644	160	160	116	0	116/160	72.5%	160/160	100.0%	160/17493829	0.0%
IV	IV	+	+	4508816	4508945	7973976	7974105	17493829	21017644	130	130	88	0	88/130	67.7%	130/130	100.0%	130/17493829	0.0%
IV	IV	+	+	4508989	4509514	7974970	7975495	17493829	21017644	526	526	398	0	398/526	75.7%	526/526	100.0%	526/17493829	0.0%
IV	IV	+	+	4510141	4510883	7975532	7976533	17493829	21017644	743	1002	559	7	559/743	75.2%	743/1002	74.2%	743/17493829	0.0%
IV	IV	+	+	4511080	4511297	7977924	7978136	17493829	21017644	218	213	149	4	149/208	71.6%	208/223	93.3%	218/17493829	0.0%
IV	IV	+	+	4511913	4513724	7979169	7980986	17493829	21017644	1812	1818	1272	50	1272/1667	76.3%	1667/1963	84.9%	1812/17493829	0.0%
IV	IV	+	+	4515031	4517572	7998222	8000965	17493829	21017644	2542	2744	1800	65	1800/2281	78.9%	2281/3005	75.9%	2542/17493829	0.0%
IV	IV	+	+	4519945	4520474	8003328	8003963	17493829	21017644	530	636	374	16	374/507	73.8%	507/659	76.9%	530/17493829	0.0%
IV	IV	+	+	4521090	4522765	8004772	8006520	17493829	21017644	1676	1749	1077	36	1077/1517	71.0%	1517/1908	79.5%	1676/17493829	0.0%
IV	IV	+	+	4523233	4523839	8009255	8009885	17493829	21017644	607	631	437	9	437/588	74.3%	588/650	90.5%	607/17493829	0.0%
IV	IV	+	+	4524849	4525153	8011045	8011328	17493829	21017644	305	284	224	6	224/280	80.0%	280/309	90.6%	305/17493829	0.0%
IV	IV	+	+	4526133	4526294	8013061	8013213	17493829	21017644	162	153	120	3	120/145	82.8%	145/170	85.3%	162/17493829	0.0%
IV	IV	+	+	4528837	4529707	8013705	8014376	17493829	21017644	871	672	483	7	483/666	72.5%	666/877	75.9%	871/17493829	0.0%
IV	IV	+	+	4529911	4530408	8018459	8018952	17493829	21017644	498	494	340	10	340/466	73.0%	466/526	88.6%	498/17493829	0.0%
IV	IV	+	+	4531617	4532521	8019708	8020330	17493829	21017644	905	623	459	10	459/610	75.2%	610/918	66.4%	905/17493829	0.0%
IV	IV	+	+	4532615	4533222	8022447	8022984	17493829	21017644	608	538	391	12	391/511	76.5%	511/635	80.5%	608/17493829	0.0%
IV	IV	+	+	4534690	4535072	8038379	8038772	17493829	21017644	383	394	244	11	244/362	67.4%	362/415	87.2%	383/17493829	0.0%
IV	IV	+	+	4536057	4536476	8039627	8039991	17493829	21017644	420	365	257	12	257/346	74.3%	346/439	78.8%	420/17493829	0.0%
IV	IV	+	+	4539116	4540194	8046392	8047256	17493829	21017644	1079	865	632	12	632/856	73.8%	856/1088	78.7%	1079/17493829	0.0%
IV	IV	+	+	4540581	4542195	8047301	8048775	17493829	21017644	1615	1475	1056	24	1056/1407	75.1%	1407/1683	83.6%	1615/17493829	0.0%
IV	IV	+	+	4543023	4543274	8049921	8050171	17493829	21017644	252	251	194	1	194/251	77.3%	251/252	99.6%	252/17493829	0.0%
IV	IV	+	+	4543805	4544204	8050186	8050585	17493829	21017644	400	400	282	0	282/400	70.5%	400/400	100.0%	400/17493829	0.0%
IV	IV	+	+	4544219	4544312	8053211	8053304	17493829	21017644	94	94	70	0	70/94	74.5%	94/94	100.0%	94/17493829	0.0%
IV	IV	+	+	4545700	4545980	8054912	8055198	17493829	21017644	281	287	184	8	184/268	68.7%	268/300	89.3%	281/17493829	0.0%
IV	IV	+	+	4548193	4548794	8061777	8062363	17493829	21017644	602	587	404	14	404/561	72.0%	561/628	89.3%	602/17493829	0.0%
IV	IV	+	+	4549493	4550292	8062534	8063080	17493829	21017644	800	547	390	8	390/547	71.3%	547/800	68.4%	800/17493829	0.0%
IV	IV	+	+	4551022	4551296	8063099	8063367	17493829	21017644	275	269	179	4	179/264	67.8%	264/280	94.3%	275/17493829	0.0%
IV	IV	+	+	4552012	4552208	8063762	8063955	17493829	21017644	197	194	145	1	145/194	74.7%	194/197	98.5%	197/17493829	0.0%
IV	IV	+	+	4562641	4563071	8078431	8078876	17493829	21017644	431	446	314	8	314/423	74.2%	423/454	93.2%	431/17493829	0.0%
IV	IV	+	+	4564098	4564873	8080175	8080866	17493829	21017644	776	692	450	12	450/678	66.4%	678/790	85.8%	776/17493829	0.0%
IV	IV	+	+	4565624	4565678	8080960	8081014	17493829	21017644	55	55	47	0	47/55	85.5%	55/55	100.0%	55/17493829	0.0%
IV	IV	+	+	4568517	4569015	8087092	8087566	17493829	21017644	499	475	360	17	360/447	80.5%	447/527	84.8%	499/17493829	0.0%
IV	IV	+	+	4570680	4570995	8088262	8088611	17493829	21017644	316	350	268	7	268/314	85.4%	314/352	89.2%	316/17493829	0.0%
IV	IV	+	+	4572228	4572387	8090110	8090280	17493829	21017644	160	171	126	3	126/154	81.8%	154/177	87.0%	160/17493829	0.0%
IV	IV	+	+	4575623	4576138	8093083	8093676	17493829	21017644	516	594	388	22	388/485	80.0%	485/625	77.6%	516/17493829	0.0%
IV	IV	+	+	4577907	4579062	8094594	8095833	17493829	21017644	1156	1240	757	40	757/1045	72.4%	1045/1351	77.4%	1156/17493829	0.0%
IV	IV	+	+	4579840	4580289	8095973	8096394	17493829	21017644	450	422	317	11	317/408	77.7%	408/464	87.9%	450/17493829	0.0%
IV	IV	+	+	4580973	4581463	8097521	8098025	17493829	21017644	491	505	325	18	325/456	71.3%	456/540	84.4%	491/17493829	0.0%
IV	IV	+	+	4581894	4583635	8098084	8099830	17493829	21017644	1742	1747	1250	16	1250/1678	74.5%	1678/1811	92.7%	1742/17493829	0.0%
IV	IV	+	+	4584439	4586394	8100389	8102204	17493829	21017644	1956	1816	1252	34	1252/1684	74.3%	1684/2088	80.7%	1956/17493829	0.0%
IV	IV	+	+	4587167	4587513	8102371	8102691	17493829	21017644	347	321	252	9	252/313	80.5%	313/355	88.2%	347/17493829	0.0%
IV	IV	+	+	4588528	4589006	8103971	8104471	17493829	21017644	479	501	350	16	350/443	79.0%	443/537	82.5%	479/17493829	0.0%
IV	IV	+	+	4589936	4590299	8105552	8105905	17493829	21017644	364	354	250	12	250/339	73.7%	339/379	89.4%	364/17493829	0.0%
IV	IV	+	+	4594060	4594280	8106077	8106300	17493829	21017644	221	224	158	1	158/221	71.5%	221/224	98.7%	221/17493829	0.0%
IV	IV	+	+	4600413	4601482	8106793	8107710	17493829	21017644	1070	918	690	9	690/915	75.4%	915/1073	85.3%	1070/17493829	0.0%
IV	IV	+	+	4601518	4601794	8113348	8113616	17493829	21017644	277	269	183	2	183/269	68.0%	269/277	97.1%	277/17493829	0.0%
IV	IV	+	+	4602264	4602602	8113657	8113995	17493829	21017644	339	339	259	0	259/339	76.4%	339/339	100.0%	339/17493829	0.0%
IV	IV	+	+	4605696	4606080	8117119	8117482	17493829	21017644	385	364	267	12	267/333	80.2%	333/416	80.0%	385/17493829	0.0%
IV	IV	+	+	4606828	4607528	8118940	8119649	17493829	21017644	701	710	511	9	511/678	75.4%	678/733	92.5%	701/17493829	0.0%
IV	IV	+	+	4607895	4608094	8120098	8120283	17493829	21017644	200	186	134	2	134/186	72.0%	186/200	93.0%	200/17493829	0.0%
IV	IV	+	+	4610901	4611012	8122795	8122906	17493829	21017644	112	112	91	0	91/112	81.2%	112/112	100.0%	112/17493829	0.0%
IV	IV	+	+	4611856	4612490	8123202	8123878	17493829	21017644	635	677	477	11	477/623	76.6%	623/689	90.4%	635/17493829	0.0%
IV	IV	+	+	4613142	4613270	8123906	8124034	17493829	21017644	129	129	98	0	98/129	76.0%	129/129	100.0%	129/17493829	0.0%
IV	IV	+	+	4613387	4613609	8124439	8124632	17493829	21017644	223	194	146	5	146/191	76.4%	191/226	84.5%	223/17493829	0.0%
IV	IV	+	+	4614694	4615146	8125441	8125958	17493829	21017644	453	518	313	20	313/415	75.4%	415/556	74.6%	453/17493829	0.0%
IV	IV	+	+	4617058	4617112	8126985	8127037	17493829	21017644	55	53	48	1	48/53	90.6%	53/55	96.4%	55/17493829	0.0%
IV	IV	+	+	4617201	4617521	8127161	8127440	17493829	21017644	321	280	206	3	206/280	73.6%	280/321	87.2%	321/17493829	0.0%
IV	IV	+	+	4623603	4624163	8132338	8132933	17493829	21017644	561	596	408	9	408/549	74.3%	549/608	90.3%	561/17493829	0.0%
IV	IV	+	+	4626323	4626497	8135345	8135519	17493829	21017644	175	175	150	0	150/175	85.7%	175/175	100.0%	175/17493829	0.0%
IV	IV	+	+	4637786	4638136	8142484	8142802	17493829	21017644	351	319	256	7	256/316	81.0%	316/354	89.3%	351/17493829	0.0%
IV	IV	+	+	4647679	4647841	8150256	8150418	17493829	21017644	163	163	104	0	104/163	63.8%	163/163	100.0%	163/17493829	0.0%
IV	IV	+	+	4648016	4648616	8150466	8151065	17493829	21017644	601	600	409	9	409/573	71.4%	573/628	91.2%	601/17493829	0.0%
IV	IV	+	+	4648867	4650003	8152375	8153462	17493829	21017644	1137	1088	730	17	730/1070	68.2%	1070/1155	92.6%	1137/17493829	0.0%
IV	IV	+	+	4650192	4650875	8157155	8157710	17493829	21017644	684	556	387	16	387/548	70.6%	548/692	79.2%	684/17493829	0.0%
IV	IV	+	+	4651033	4653729	8158173	8160892	17493829	21017644	2697	2720	1814	60	1814/2431	74.6%	2431/2986	81.4%	2697/17493829	0.0%
IV	IV	+	+	4654233	4656631	8160938	8163009	17493829	21017644	2399	2072	1521	26	1521/2057	73.9%	2057/2414	85.2%	2399/17493829	0.0%
IV	IV	+	+	4657307	4657822	8163046	8163525	17493829	21017644	516	480	350	13	350/476	73.5%	476/520	91.5%	516/17493829	0.0%
IV	IV	+	+	4659055	4659854	8165149	8165914	17493829	21017644	800	766	588	12	588/751	78.3%	751/815	92.1%	800/17493829	0.0%
IV	IV	+	+	4660083	4660211	8166791	8166919	17493829	21017644	129	129	104	0	104/129	80.6%	129/129	100.0%	129/17493829	0.0%
IV	IV	+	+	4660412	4660519	8167856	8167962	17493829	21017644	108	107	82	1	82/107	76.6%	107/108	99.1%	108/17493829	0.0%
IV	IV	+	+	4661351	4661401	8168519	8168569	17493829	21017644	51	51	45	0	45/51	88.2%	51/51	100.0%	51/17493829	0.0%
IV	IV	+	+	4661912	4662394	8169661	8170134	17493829	21017644	483	474	327	2	327/473	69.1%	473/484	97.7%	483/17493829	0.0%
IV	IV	+	+	4662746	4663082	8171183	8171519	17493829	21017644	337	337	225	0	225/337	66.8%	337/337	100.0%	337/17493829	0.0%
IV	IV	+	+	4663107	4665900	8173591	8175884	17493829	21017644	2794	2294	1574	38	1574/2257	69.7%	2257/2831	79.7%	2794/17493829	0.0%
IV	IV	+	+	4666360	4667720	8175925	8177069	17493829	21017644	1361	1145	769	40	769/1091	70.5%	1091/1415	77.1%	1361/17493829	0.0%
IV	IV	+	+	4669187	4669634	8179746	8180253	17493829	21017644	448	508	306	13	306/404	75.7%	404/552	73.2%	448/17493829	0.0%
IV	IV	+	+	4670557	4670798	8181576	8181812	17493829	21017644	242	237	175	10	175/224	78.1%	224/255	87.8%	242/17493829	0.0%
IV	IV	+	+	4671191	4671993	8181849	8182478	17493829	21017644	803	630	456	14	456/610	74.8%	610/823	74.1%	803/17493829	0.0%
IV	IV	+	+	4672874	4673201	8184401	8184727	17493829	21017644	328	327	227	10	227/296	76.7%	296/359	82.5%	328/17493829	0.0%
IV	IV	+	+	4674496	4674693	8185758	8185964	17493829	21017644	198	207	157	6	157/182	86.3%	182/223	81.6%	198/17493829	0.0%
IV	IV	+	+	4677275	4677811	8188920	8189520	17493829	21017644	537	601	373	23	373/494	75.5%	494/644	76.7%	537/17493829	0.0%
IV	IV	+	+	4678753	4680053	8189843	8191036	17493829	21017644	1301	1194	821	27	821/1070	76.7%	1070/1425	75.1%	1301/17493829	0.0%
IV	IV	+	+	4680421	4681347	8191070	8192008	17493829	21017644	927	939	632	9	632/903	70.0%	903/963	93.8%	927/17493829	0.0%
IV	IV	+	+	4682217	4684122	8192239	8193683	17493829	21017644	1906	1445	1048	40	1048/1384	75.7%	1384/1967	70.4%	1906/17493829	0.0%
IV	IV	+	+	4684430	4684763	8194371	8194704	17493829	21017644	334	334	270	0	270/334	80.8%	334/334	100.0%	334/17493829	0.0%
IV	IV	+	+	4685023	4685114	8195723	8195814	17493829	21017644	92	92	74	0	74/92	80.4%	92/92	100.0%	92/17493829	0.0%
IV	IV	+	+	4688594	4688775	8199040	8199221	17493829	21017644	182	182	146	0	146/182	80.2%	182/182	100.0%	182/17493829	0.0%
IV	IV	+	+	4689193	4689340	8199793	8199940	17493829	21017644	148	148	111	0	111/148	75.0%	148/148	100.0%	148/17493829	0.0%
IV	IV	+	+	4689366	4689575	8201117	8201326	17493829	21017644	210	210	176	0	176/210	83.8%	210/210	100.0%	210/17493829	0.0%
IV	IV	+	+	4690287	4690830	8201366	8201918	17493829	21017644	544	553	396	3	396/537	73.7%	537/560	95.9%	544/17493829	0.0%
IV	IV	+	+	4691625	4691900	8205097	8205354	17493829	21017644	276	258	203	3	203/258	78.7%	258/276	93.5%	276/17493829	0.0%
IV	IV	+	+	4692906	4693111	8205671	8205855	17493829	21017644	206	185	142	3	142/185	76.8%	185/206	89.8%	206/17493829	0.0%
IV	IV	+	+	4693922	4695141	8205889	8207174	17493829	21017644	1220	1286	746	28	746/1107	67.4%	1107/1399	79.1%	1220/17493829	0.0%
IV	IV	+	+	4695830	4696085	8207211	8207466	17493829	21017644	256	256	192	0	192/256	75.0%	256/256	100.0%	256/17493829	0.0%
IV	IV	+	+	4696546	4697539	8207501	8208250	17493829	21017644	994	750	566	20	566/730	77.5%	730/1014	72.0%	994/17493829	0.0%
IV	IV	+	+	4698337	4698808	8208281	8208752	17493829	21017644	472	472	387	0	387/472	82.0%	472/472	100.0%	472/17493829	0.0%
IV	IV	+	+	4699405	4699792	8208757	8209129	17493829	21017644	388	373	316	1	316/373	84.7%	373/388	96.1%	388/17493829	0.0%
IV	IV	+	+	4700293	4701916	8209164	8210665	17493829	21017644	1624	1502	1215	4	1215/1502	80.9%	1502/1624	92.5%	1624/17493829	0.0%
IV	IV	+	+	4702543	4702861	8210704	8211025	17493829	21017644	319	322	250	1	250/319	78.4%	319/322	99.1%	319/17493829	0.0%
IV	IV	+	+	4703276	4704027	8211904	8212433	17493829	21017644	752	530	413	17	413/529	78.1%	529/753	70.3%	752/17493829	0.0%
IV	IV	+	+	4707005	4707333	8214250	8214569	17493829	21017644	329	320	258	2	258/320	80.6%	320/329	97.3%	329/17493829	0.0%
IV	IV	+	+	4708255	4708601	8214605	8214951	17493829	21017644	347	347	280	0	280/347	80.7%	347/347	100.0%	347/17493829	0.0%
IV	IV	+	+	4709316	4709788	8214985	8215457	17493829	21017644	473	473	375	0	375/473	79.3%	473/473	100.0%	473/17493829	0.0%
IV	IV	+	+	4710275	4712505	8215496	8217728	17493829	21017644	2231	2233	1548	24	1548/2168	71.4%	2168/2296	94.4%	2231/17493829	0.0%
IV	IV	+	+	4712902	4713827	8237365	8238300	17493829	21017644	926	936	693	11	693/899	77.1%	899/963	93.4%	926/17493829	0.0%
IV	IV	+	+	4714394	4715892	8239452	8241223	17493829	21017644	1499	1772	1123	19	1123/1466	76.6%	1466/1805	81.2%	1499/17493829	0.0%
IV	IV	+	+	4739559	4739769	8245640	8245861	17493829	21017644	211	222	143	6	143/203	70.4%	203/230	88.3%	211/17493829	0.0%
IV	IV	+	+	4739969	4740200	8245892	8246123	17493829	21017644	232	232	183	0	183/232	78.9%	232/232	100.0%	232/17493829	0.0%
IV	IV	+	+	4740780	4743061	8246160	8248424	17493829	21017644	2282	2265	1604	9	1604/2095	76.6%	2095/2452	85.4%	2282/17493829	0.0%
IV	IV	+	+	4743299	4743389	8248518	8248608	17493829	21017644	91	91	69	0	69/91	75.8%	91/91	100.0%	91/17493829	0.0%
IV	IV	+	+	4744468	4745517	8248989	8250061	17493829	21017644	1050	1073	726	18	726/988	73.5%	988/1135	87.0%	1050/17493829	0.0%
IV	IV	+	+	4745908	4746534	8251976	8252600	17493829	21017644	627	625	439	5	439/619	70.9%	619/633	97.8%	627/17493829	0.0%
IV	IV	+	+	4746582	4747121	8253992	8254534	17493829	21017644	540	543	351	3	351/534	65.7%	534/549	97.3%	540/17493829	0.0%
IV	IV	+	+	4747650	4750147	8255141	8257489	17493829	21017644	2498	2349	1670	50	1670/2238	74.6%	2238/2609	85.8%	2498/17493829	0.0%
IV	IV	+	+	4750235	4751427	8258700	8259926	17493829	21017644	1193	1227	882	8	882/1174	75.1%	1174/1246	94.2%	1193/17493829	0.0%
IV	IV	+	+	4757281	4758090	8259981	8260820	17493829	21017644	810	840	628	4	628/810	77.5%	810/840	96.4%	810/17493829	0.0%
IV	IV	+	+	4758477	4758826	8260902	8261243	17493829	21017644	350	342	235	8	235/327	71.9%	327/365	89.6%	350/17493829	0.0%
IV	IV	+	+	4777034	4777460	8275202	8275678	17493829	21017644	427	477	267	2	267/427	62.5%	427/477	89.5%	427/17493829	0.0%
IV	IV	+	+	4777498	4777891	8277400	8277808	17493829	21017644	394	409	264	3	264/390	67.7%	390/413	94.4%	394/17493829	0.0%
IV	IV	+	+	4778545	4778644	8278226	8278325	17493829	21017644	100	100	70	0	70/100	70.0%	100/100	100.0%	100/17493829	0.0%
IV	IV	+	+	5772088	5775125	8367139	8370171	17493829	21017644	3038	3033	2085	10	2085/3013	69.2%	3013/3058	98.5%	3038/17493829	0.0%
IV	IV	+	+	5917319	5917801	9481123	9481577	17493829	21017644	483	455	289	8	289/437	66.1%	437/501	87.2%	483/17493829	0.0%
IV	IV	+	+	5918204	5918324	9481606	9481726	17493829	21017644	121	121	93	0	93/121	76.9%	121/121	100.0%	121/17493829	0.0%
IV	IV	+	+	5918428	5918589	9482204	9482365	17493829	21017644	162	162	119	0	119/162	73.5%	162/162	100.0%	162/17493829	0.0%
IV	IV	+	+	5918845	5919060	9482396	9482611	17493829	21017644	216	216	162	2	162/215	75.3%	215/217	99.1%	216/17493829	0.0%
IV	IV	+	+	5919372	5919547	9485453	9485628	17493829	21017644	176	176	122	3	122/169	72.2%	169/183	92.3%	176/17493829	0.0%
IV	IV	+	+	5919828	5919930	9485651	9485753	17493829	21017644	103	103	75	0	75/103	72.8%	103/103	100.0%	103/17493829	0.0%
IV	IV	+	+	5920140	5920437	9485809	9486106	17493829	21017644	298	298	213	0	213/298	71.5%	298/298	100.0%	298/17493829	0.0%
IV	IV	+	+	5921006	5921149	9486249	9486392	17493829	21017644	144	144	107	0	107/144	74.3%	144/144	100.0%	144/17493829	0.0%
IV	IV	+	+	5922433	5922637	9487814	9488029	17493829	21017644	205	216	171	4	171/205	83.4%	205/216	94.9%	205/17493829	0.0%
IV	IV	+	+	5926686	5927307	9490717	9491415	17493829	21017644	622	699	429	25	429/573	74.9%	573/748	76.6%	622/17493829	0.0%
IV	IV	+	+	5927943	5928095	9492995	9493149	17493829	21017644	153	155	136	5	136/150	90.7%	150/158	94.9%	153/17493829	0.0%
IV	IV	+	+	5931623	5932557	9496138	9497220	17493829	21017644	935	1083	655	19	655/889	73.7%	889/1129	78.7%	935/17493829	0.0%
IV	IV	+	+	5932996	5933233	9497264	9497498	17493829	21017644	238	235	172	4	172/229	75.1%	229/244	93.9%	238/17493829	0.0%
IV	IV	+	+	5934471	5935238	9497857	9498586	17493829	21017644	768	730	552	9	552/719	76.8%	719/779	92.3%	768/17493829	0.0%
IV	IV	+	+	5936228	5937448	9499110	9500224	17493829	21017644	1221	1115	717	23	717/1001	71.6%	1001/1335	75.0%	1221/17493829	0.0%
IV	IV	+	+	5937492	5939669	9501034	9503265	17493829	21017644	2178	2232	1467	50	1467/1958	74.9%	1958/2452	79.9%	2178/17493829	0.0%
IV	IV	+	+	5940425	5944145	9505118	9508494	17493829	21017644	3721	3377	2332	92	2332/3190	73.1%	3190/3908	81.6%	3721/17493829	0.0%
IV	IV	+	+	5944346	5945047	9512398	9513091	17493829	21017644	702	694	497	5	497/685	72.6%	685/711	96.3%	702/17493829	0.0%
IV	IV	+	+	5945085	5945345	9514283	9514544	17493829	21017644	261	262	200	1	200/261	76.6%	261/262	99.6%	261/17493829	0.0%
IV	IV	+	+	5945858	5946632	9514610	9515363	17493829	21017644	775	754	588	5	588/749	78.5%	749/780	96.0%	775/17493829	0.0%
IV	IV	+	+	5947089	5948019	9515456	9516345	17493829	21017644	931	890	660	18	660/856	77.1%	856/965	88.7%	931/17493829	0.0%
IV	IV	+	+	5948500	5948973	9517328	9517780	17493829	21017644	474	453	351	17	351/432	81.2%	432/495	87.3%	474/17493829	0.0%
IV	IV	+	+	5950926	5951270	9519375	9519738	17493829	21017644	345	364	270	14	270/329	82.1%	329/380	86.6%	345/17493829	0.0%
IV	IV	+	+	5952972	5953412	9521370	9521872	17493829	21017644	441	503	333	17	333/417	79.9%	417/527	79.1%	441/17493829	0.0%
IV	IV	+	+	5958574	5958764	9526496	9526709	17493829	21017644	191	214	155	6	155/190	81.6%	190/215	88.4%	191/17493829	0.0%
IV	IV	+	+	5959202	5960424	9527055	9528337	17493829	21017644	1223	1283	791	50	791/1097	72.1%	1097/1409	77.9%	1223/17493829	0.0%
IV	IV	+	+	5964190	5964946	9529335	9530151	17493829	21017644	757	817	580	27	580/717	80.9%	717/857	83.7%	757/17493829	0.0%
IV	IV	+	+	5966442	5967709	9531047	9532383	17493829	21017644	1268	1337	860	45	860/1186	72.5%	1186/1419	83.6%	1268/17493829	0.0%
IV	IV	+	+	5972505	5972589	9538158	9538243	17493829	21017644	85	86	72	1	72/85	84.7%	85/86	98.8%	85/17493829	0.0%
IV	IV	+	+	5973770	5974554	9539739	9540515	17493829	21017644	785	777	563	33	563/696	80.9%	696/866	80.4%	785/17493829	0.0%
IV	IV	+	+	5975326	5976749	9541034	9542246	17493829	21017644	1424	1213	901	19	901/1169	77.1%	1169/1468	79.6%	1424/17493829	0.0%
IV	IV	+	+	5977411	5981477	9542736	9546362	17493829	21017644	4067	3627	2767	59	2767/3427	80.7%	3427/4267	80.3%	4067/17493829	0.0%
IV	IV	+	+	5982194	5989440	9546561	9553677	17493829	21017644	7247	7117	5210	127	5210/6672	78.1%	6672/7692	86.7%	7247/17493829	0.0%
IV	IV	+	+	5990831	5991626	9553571	9554561	17493829	21017644	796	991	535	29	535/753	71.0%	753/1034	72.8%	796/17493829	0.0%
IV	IV	+	+	5991968	5992152	9555587	9555807	17493829	21017644	185	221	133	3	133/185	71.9%	185/221	83.7%	185/17493829	0.0%
IV	IV	+	+	5993323	5993859	9557554	9558138	17493829	21017644	537	585	340	14	340/497	68.4%	497/625	79.5%	537/17493829	0.0%
IV	IV	+	+	5993324	6000207	9557909	9564564	17493829	21017644	6884	6656	4143	129	4143/6132	67.6%	6132/7408	82.8%	6884/17493829	0.0%
IV	IV	+	+	5993512	5993859	9557908	9558318	17493829	21017644	348	411	240	9	240/348	69.0%	348/411	84.7%	348/17493829	0.0%
IV	IV	+	+	5994873	5995356	9559662	9560151	17493829	21017644	484	490	311	10	311/466	66.7%	466/508	91.7%	484/17493829	0.0%
IV	IV	+	+	5999288	6000207	9563993	9564993	17493829	21017644	920	1001	613	12	613/894	68.6%	894/1027	87.0%	920/17493829	0.0%
IV	IV	+	+	5999288	6004025	9564851	9569447	17493829	21017644	4738	4597	3392	52	3392/4401	77.1%	4401/4934	89.2%	4738/17493829	0.0%
IV	IV	+	+	6004211	6004863	9570047	9570760	17493829	21017644	653	714	468	25	468/628	74.5%	628/739	85.0%	653/17493829	0.0%
